Category Name,order_date,quantity,sales,avg_discount_rate,late_delivery_risk,day_of_week
Cardio Equipment,2015-04-26,52,4569.56995396,0.11411764741176471,0.5294117647058824,6
Cardio Equipment,2015-04-27,38,3449.6700286200003,0.06181818127272727,0.36363636363636365,0
Cardio Equipment,2015-04-28,38,3449.67000566,0.03499999991666667,0.4166666666666667,1
Cardio Equipment,2015-04-29,19,1899.80998986,0.12285714342857143,0.5714285714285714,2
Cardio Equipment,2015-04-30,13,1089.90000148,0.17000000299999998,0.6666666666666666,3
Cardio Equipment,2015-05-01,52,5059.50003042,0.149375001125,0.5625,4
Cardio Equipment,2015-05-02,54,5399.46001426,0.1018750004375,0.25,5
Cardio Equipment,2015-05-03,61,5819.43002312,0.06611111066666667,0.4444444444444444,6
Cardio Equipment,2015-05-04,59,5899.40996552,0.09681818254545455,0.6363636363636364,0
Cardio Equipment,2015-05-05,42,4199.58002466,0.11250000091666666,0.6666666666666666,1
Cardio Equipment,2015-05-06,28,2589.74999992,0.1250000001,0.6,2
Cardio Equipment,2015-05-07,66,5969.43004586,0.11473684315789474,0.631578947368421,3
Cardio Equipment,2015-05-08,68,6519.35996256,0.0800000001,0.6,4
Cardio Equipment,2015-05-09,41,4099.59001154,0.09500000014285714,0.5,5
Cardio Equipment,2015-05-10,37,3699.62994394,0.11500000085714286,0.5,6
Cardio Equipment,2015-05-11,41,4099.5900573,0.112000001,0.7,0
Cardio Equipment,2015-05-12,29,2899.70998376,0.11299999999999999,0.6,1
Cardio Equipment,2015-05-13,42,4199.57997118,0.10526315921052631,0.42105263157894735,2
Cardio Equipment,2015-05-14,55,5499.45001212,0.10764705864705883,0.47058823529411764,3
Cardio Equipment,2015-05-15,38,3589.6499862,0.08199999993333335,0.5333333333333333,4
Cardio Equipment,2015-05-16,35,3499.64995588,0.07250000050000001,0.4166666666666667,5
Cardio Equipment,2015-05-17,44,4329.57002252,0.09428571557142858,0.5714285714285714,6
Cardio Equipment,2015-05-18,52,5199.48001104,0.08687499925,0.5,0
Cardio Equipment,2015-05-19,38,3729.62998962,0.10846153961538461,0.6153846153846154,1
Cardio Equipment,2015-05-20,33,3299.66996762,0.14000000183333333,0.4166666666666667,2
Cardio Equipment,2015-05-21,26,2599.73999788,0.10111111088888888,0.7777777777777778,3
Cardio Equipment,2015-05-22,38,3799.61994934,0.11733333373333334,0.5333333333333333,4
Cardio Equipment,2015-05-23,68,6799.32004546,0.09944444522222223,0.5555555555555556,5
Cardio Equipment,2015-05-24,55,5499.45001222,0.0943749998125,0.8125,6
Cardio Equipment,2015-05-25,40,3789.62995914,0.06466666673333334,0.4,0
Cardio Equipment,2015-05-26,39,3899.61000816,0.09583333383333333,0.5,1
Cardio Equipment,2015-05-27,47,4699.530014,0.06384615361538461,0.6153846153846154,2
Cardio Equipment,2015-05-28,61,6099.3899916,0.14000000204545457,0.5454545454545454,3
Cardio Equipment,2015-05-29,50,4509.57003018,0.12399999993333334,0.4666666666666667,4
Cardio Equipment,2015-05-30,45,4499.5500257,0.07941176511764705,0.47058823529411764,5
Cardio Equipment,2015-05-31,27,2489.75997156,0.128,0.3,6
Cardio Equipment,2015-06-01,57,5699.4299547,0.07894736878947368,0.5263157894736842,0
Cardio Equipment,2015-06-02,56,5599.44000234,0.11736842200000001,0.47368421052631576,1
Cardio Equipment,2015-06-03,50,4999.49999246,0.12999999978571428,0.5,2
Cardio Equipment,2015-06-04,59,5199.51004776,0.1305882374117647,0.47058823529411764,3
Cardio Equipment,2015-06-05,38,3799.62000268,0.07846153823076923,0.6153846153846154,4
Cardio Equipment,2015-06-06,59,5899.4100266000005,0.048333333222222226,0.4444444444444444,5
Cardio Equipment,2015-06-07,25,2499.74998464,0.09090909154545455,0.6363636363636364,6
Cardio Equipment,2015-06-08,62,6199.37996656,0.12619047728571428,0.42857142857142855,0
Cardio Equipment,2015-06-09,39,3899.61000808,0.11357142957142859,0.5,1
Cardio Equipment,2015-06-10,56,5599.44001008,0.11588235305882352,0.7058823529411765,2
Cardio Equipment,2015-06-11,50,4789.5299683,0.1118749996875,0.5625,3
Cardio Equipment,2015-06-12,20,1999.800003,0.11666666883333333,0.0,4
Cardio Equipment,2015-06-13,51,5099.48996702,0.1004347834347826,0.391304347826087,5
Cardio Equipment,2015-06-14,34,3399.65998078,0.06583333266666667,0.5,6
Cardio Equipment,2015-06-15,35,3499.65000912,0.08181818272727272,0.5454545454545454,0
Cardio Equipment,2015-06-16,26,2599.73997482,0.06727272699999999,0.5454545454545454,1
Cardio Equipment,2015-06-17,26,2599.73996716,0.111818183,0.45454545454545453,2
Cardio Equipment,2015-06-18,32,3199.68001546,0.1330000007,0.4,3
Cardio Equipment,2015-06-19,31,2889.71997044,0.1053333338,0.4,4
Cardio Equipment,2015-06-20,58,5449.46997092,0.1325000008125,0.5,5
Cardio Equipment,2015-06-21,56,5459.45999142,0.1077777778888889,0.5,6
Cardio Equipment,2015-06-22,39,3689.64000708,0.05166666708333333,0.4166666666666667,0
Cardio Equipment,2015-06-23,19,1899.80996702,0.12375,0.5,1
Cardio Equipment,2015-06-24,34,3399.66001892,0.0840000006,0.4,2
Cardio Equipment,2015-06-25,47,4629.539978,0.12000000113333334,0.4,3
Cardio Equipment,2015-06-26,30,2999.6999891,0.10999999985714286,0.8571428571428571,4
Cardio Equipment,2015-06-27,57,5699.42999252,0.11684210615789475,0.8947368421052632,5
Cardio Equipment,2015-06-28,31,2889.7199936,0.085000001,0.5,6
Cardio Equipment,2015-06-29,45,4289.57998652,0.09266666579999999,0.26666666666666666,0
Cardio Equipment,2015-06-30,49,4899.51000962,0.07187500050000001,0.625,1
Cardio Equipment,2015-07-01,49,4899.51000972,0.08666666780000001,0.3333333333333333,2
Cardio Equipment,2015-07-02,26,2599.73997502,0.13000000144444446,0.4444444444444444,3
Cardio Equipment,2015-07-03,52,5129.49002846,0.13142857121428572,0.6428571428571429,4
Cardio Equipment,2015-07-04,42,4059.59998308,0.1300000009375,0.75,5
Cardio Equipment,2015-07-05,46,4599.54001608,0.09600000033333332,0.6,6
Cardio Equipment,2015-07-06,19,1759.83001702,0.054285713000000006,0.42857142857142855,0
Cardio Equipment,2015-07-07,39,3899.61001582,0.03666666625,0.6666666666666666,1
Cardio Equipment,2015-07-08,41,3609.65999608,0.09461538538461538,0.5384615384615384,2
Cardio Equipment,2015-07-09,36,3599.63998422,0.13545454645454547,0.36363636363636365,3
Cardio Equipment,2015-07-10,35,3499.65000146,0.134545457,0.7272727272727273,4
Cardio Equipment,2015-07-11,35,3499.64997098,0.11076922938461539,0.6153846153846154,5
Cardio Equipment,2015-07-12,40,3999.60001358,0.09357142885714285,0.42857142857142855,6
Cardio Equipment,2015-07-13,19,1619.84996798,0.105000001375,0.375,0
Cardio Equipment,2015-07-14,49,4899.51002504,0.05666666693333333,0.7333333333333333,1
Cardio Equipment,2015-07-15,18,1799.81999194,0.14444444533333334,0.5555555555555556,2
Cardio Equipment,2015-07-16,44,3909.6300276800002,0.060714285214285714,0.7142857142857143,3
Cardio Equipment,2015-07-17,48,4659.5400008,0.10736842210526315,0.42105263157894735,4
Cardio Equipment,2015-07-18,46,4599.53996282,0.12000000126666667,0.3333333333333333,5
Cardio Equipment,2015-07-19,37,3699.62998198,0.10230769199999999,0.46153846153846156,6
Cardio Equipment,2015-07-20,33,3299.66997528,0.13000000066666667,0.6666666666666666,0
Cardio Equipment,2015-07-21,38,3799.61994186,0.10250000075,0.6666666666666666,1
Cardio Equipment,2015-07-22,26,2599.7399902,0.061250000124999995,0.5,2
Cardio Equipment,2015-07-23,37,3209.6999967,0.0584615386923077,0.6153846153846154,3
Cardio Equipment,2015-07-24,35,3429.65995802,0.10500000083333333,0.6666666666666666,4
Cardio Equipment,2015-07-25,19,1759.82999408,0.136666667,0.4444444444444444,5
Cardio Equipment,2015-07-26,28,2799.72001642,0.10999999977777779,0.6666666666666666,6
Cardio Equipment,2015-07-27,33,3299.66999804,0.12076923192307693,0.46153846153846156,0
Cardio Equipment,2015-07-28,37,3699.62997414,0.0849999996875,0.625,1
Cardio Equipment,2015-07-29,31,3099.68997958,0.12272727454545454,0.5454545454545454,2
Cardio Equipment,2015-07-30,35,3499.65001678,0.11909090954545455,0.8181818181818182,3
Cardio Equipment,2015-07-31,37,3559.64998626,0.09833333341666667,0.5,4
Cardio Equipment,2015-08-01,33,3299.66997536,0.07600000059999999,0.4,5
Cardio Equipment,2015-08-02,44,4399.55999754,0.10933333426666667,0.4,6
Cardio Equipment,2015-08-03,44,4049.61001574,0.072499999625,0.375,0
Cardio Equipment,2015-08-04,32,3199.68003076,0.14111111333333332,0.4444444444444444,1
Cardio Equipment,2015-08-05,38,3519.65998076,0.09583333341666667,0.75,2
Cardio Equipment,2015-08-06,31,3099.6900025200002,0.13444444544444445,0.8888888888888888,3
Cardio Equipment,2015-08-07,39,3899.61004624,0.10692307746153847,0.5384615384615384,4
Cardio Equipment,2015-08-08,26,2599.73999016,0.06916666616666667,0.5,5
Cardio Equipment,2015-08-09,35,3499.65000158,0.033636363272727274,0.45454545454545453,6
Cardio Equipment,2015-08-10,40,3999.59999846,0.08000000083333333,0.6666666666666666,0
Cardio Equipment,2015-08-11,29,2899.7100372200002,0.12625000187500002,0.625,1
Cardio Equipment,2015-08-12,13,1299.87000268,0.16000000133333334,0.3333333333333333,2
Cardio Equipment,2015-08-13,48,4799.52002708,0.14866666733333334,0.5333333333333333,3
Cardio Equipment,2015-08-14,49,4899.51006306,0.10384615430769231,0.7692307692307693,4
Cardio Equipment,2015-08-15,25,2499.74997716,0.1137499995,0.625,5
Cardio Equipment,2015-08-16,52,5059.49999992,0.07705882370588235,0.5882352941176471,6
Cardio Equipment,2015-08-17,44,4399.55996704,0.0812500006875,0.8125,0
Cardio Equipment,2015-08-18,38,3799.62002562,0.10090909154545455,0.2727272727272727,1
Cardio Equipment,2015-08-19,41,4029.5999983799998,0.09400000013333334,0.5333333333333333,2
Cardio Equipment,2015-08-20,32,3199.6799927,0.15666666833333334,0.7777777777777778,3
Cardio Equipment,2015-08-21,53,4669.55998224,0.12000000121052631,0.8421052631578947,4
Cardio Equipment,2015-08-22,39,3899.6100007,0.0690000001,0.5,5
Cardio Equipment,2015-08-23,41,3959.6099625,0.088125000125,0.375,6
Cardio Equipment,2015-08-24,22,2199.7799759600002,0.09285714457142857,0.42857142857142855,0
Cardio Equipment,2015-08-25,16,1599.83999632,0.10833333183333334,0.6666666666666666,1
Cardio Equipment,2015-08-26,20,1999.80000304,0.108750000125,0.625,2
Cardio Equipment,2015-08-27,36,3599.6400299,0.1544444468888889,0.5555555555555556,3
Cardio Equipment,2015-08-28,58,5659.43998732,0.10999999994117647,0.5882352941176471,4
Cardio Equipment,2015-08-29,31,3099.69000234,0.10333333416666668,0.6666666666666666,5
Cardio Equipment,2015-08-30,45,4499.5499495,0.07684210542105263,0.7368421052631579,6
Cardio Equipment,2015-08-31,54,4979.5200195,0.07533333393333333,0.4666666666666667,0
Cardio Equipment,2015-09-01,45,4219.5899963,0.15769230969230771,0.46153846153846156,1
Cardio Equipment,2015-09-02,38,3729.62998944,0.10437500025,0.6875,2
Cardio Equipment,2015-09-03,43,3669.65997332,0.11750000083333334,0.5833333333333334,3
Cardio Equipment,2015-09-04,23,2299.7700194,0.08,0.5714285714285714,4
Cardio Equipment,2015-09-05,38,3449.66999822,0.07818181854545454,0.8181818181818182,5
Cardio Equipment,2015-09-06,43,4299.56998448,0.079285715,0.6428571428571429,6
Cardio Equipment,2015-09-07,31,2749.7399825800003,0.09727272772727273,0.5454545454545454,0
Cardio Equipment,2015-09-08,45,4499.54998782,0.1407142867857143,0.5,1
Cardio Equipment,2015-09-09,51,5099.49001292,0.11450000065000002,0.5,2
Cardio Equipment,2015-09-10,37,3489.65998078,0.10230769253846154,0.6153846153846154,3
Cardio Equipment,2015-09-11,35,3219.68997194,0.13214285771428572,0.6428571428571429,4
Cardio Equipment,2015-09-12,46,4389.57002262,0.10076923115384616,0.38461538461538464,5
Cardio Equipment,2015-09-13,21,2099.7899856,0.06899999949999999,0.4,6
Cardio Equipment,2015-09-14,52,4849.52998352,0.0343750000625,0.625,0
Cardio Equipment,2015-09-15,27,2699.7300261,0.127500000625,0.625,1
Cardio Equipment,2015-09-16,45,4499.55003344,0.11266666766666668,0.5333333333333333,2
Cardio Equipment,2015-09-17,16,1599.83997348,0.162857145,0.7142857142857143,3
Cardio Equipment,2015-09-18,37,3629.64000698,0.1538461536923077,0.5384615384615384,4
Cardio Equipment,2015-09-19,39,3899.6099853,0.10916666708333334,0.8333333333333334,5
Cardio Equipment,2015-09-20,21,2099.79000078,0.08777777722222221,0.4444444444444444,6
Cardio Equipment,2015-09-21,29,2899.70999908,0.0740000012,0.6,0
Cardio Equipment,2015-09-22,26,2599.7400283,0.0409999998,0.6,1
Cardio Equipment,2015-09-23,41,4099.59000388,0.10285714321428571,0.7142857142857143,2
Cardio Equipment,2015-09-24,48,4799.52004236,0.09846153884615384,0.3076923076923077,3
Cardio Equipment,2015-09-25,44,4399.56000516,0.124615387,0.46153846153846156,4
Cardio Equipment,2015-09-26,38,3799.61998002,0.13727272736363638,0.2727272727272727,5
Cardio Equipment,2015-09-27,53,5299.470046840001,0.07941176476470588,0.5882352941176471,6
Cardio Equipment,2015-09-28,39,3899.60999296,0.13916666783333334,0.6666666666666666,0
Cardio Equipment,2015-09-29,58,5799.41994486,0.0827777776111111,0.6666666666666666,1
Cardio Equipment,2015-09-30,35,3499.65000146,0.07545454554545454,0.45454545454545453,2
Cardio Equipment,2015-10-01,36,3529.6500090199997,0.07230769338461539,0.46153846153846156,3
Cardio Equipment,2015-10-02,40,3999.6000214,0.1260000002,0.5,4
Cardio Equipment,2015-10-03,44,4399.56001282,0.10230769307692308,0.6153846153846154,5
Cardio Equipment,2015-10-04,31,3099.69000242,0.0980000002,0.7,6
Cardio Equipment,2015-10-05,35,3289.68002304,0.1323076933846154,0.38461538461538464,0
Cardio Equipment,2015-10-06,42,3849.63002,0.12083333341666667,0.4166666666666667,1
Cardio Equipment,2015-10-07,29,2899.70996866,0.09888889066666667,0.4444444444444444,2
Cardio Equipment,2015-10-08,38,3799.61998726,0.06285714307142858,0.6428571428571429,3
Cardio Equipment,2015-10-09,44,4119.60000606,0.08937499975,0.375,4
Cardio Equipment,2015-10-10,32,2779.739975,0.085,0.5,5
Cardio Equipment,2015-10-11,41,3749.6399689200002,0.14000000176923078,0.6153846153846154,6
Cardio Equipment,2015-10-12,45,4499.55001068,0.09571428571428572,0.5714285714285714,0
Cardio Equipment,2015-10-13,53,5229.47995778,0.08294117652941177,0.4117647058823529,1
Cardio Equipment,2015-10-14,30,2859.7199632,0.10833333366666666,0.75,2
Cardio Equipment,2015-10-15,49,4689.53998578,0.1420000016,0.7333333333333333,3
Cardio Equipment,2015-10-16,27,2699.72999572,0.10555555588888889,0.4444444444444444,4
Cardio Equipment,2015-10-17,45,4499.55003352,0.08923076915384616,0.6923076923076923,5
Cardio Equipment,2015-10-18,50,4999.50001512,0.06562500025,0.375,6
Cardio Equipment,2015-10-19,61,5959.4100036400005,0.0865000007,0.5,0
Cardio Equipment,2015-10-20,34,3399.65995782,0.10230769276923078,0.6153846153846154,1
Cardio Equipment,2015-10-21,55,5499.450042500001,0.1462500013125,0.5,2
Cardio Equipment,2015-10-22,12,1199.87997424,0.087499999125,0.5,3
Cardio Equipment,2015-10-23,40,3649.64997108,0.11461538584615384,0.5384615384615384,4
Cardio Equipment,2015-10-24,45,4499.54998792,0.09692307700000001,0.6923076923076923,5
Cardio Equipment,2015-10-25,30,2999.69998926,0.0710000007,0.7,6
Cardio Equipment,2015-10-26,43,4299.56996908,0.06374999975,0.6875,0
Cardio Equipment,2015-10-27,71,7099.28996302,0.11800000079999999,0.35,1
Cardio Equipment,2015-10-28,26,2599.73998256,0.09666666644444445,0.6666666666666666,2
Cardio Equipment,2015-10-29,26,2459.7599867,0.11384615453846154,0.7692307692307693,3
Cardio Equipment,2015-10-30,71,7099.29004658,0.11761904833333334,0.6190476190476191,4
Cardio Equipment,2015-10-31,49,4899.5099641,0.06500000014285715,0.5,5
Cardio Equipment,2015-11-01,35,3499.65001676,0.1520000022,0.5,6
Cardio Equipment,2015-11-02,46,4599.53999322,0.11933333293333333,0.6666666666666666,0
Cardio Equipment,2015-11-03,25,2499.75002286,0.06285714414285713,0.42857142857142855,1
Cardio Equipment,2015-11-04,47,4699.52999874,0.086250000375,0.75,2
Cardio Equipment,2015-11-05,29,2899.71001426,0.09888888877777778,0.7777777777777778,3
Cardio Equipment,2015-11-06,41,4029.5999984600003,0.08615384615384615,0.5384615384615384,4
Cardio Equipment,2015-11-07,42,4199.58004764,0.09500000108333334,0.5833333333333334,5
Cardio Equipment,2015-11-08,23,2229.7799835,0.088750000625,0.625,6
Cardio Equipment,2015-11-09,37,3699.62996668,0.1614285727857143,0.5,0
Cardio Equipment,2015-11-10,24,2399.75998688,0.1111111111111111,0.4444444444444444,1
Cardio Equipment,2015-11-11,24,2399.76001738,0.086250000125,0.25,2
Cardio Equipment,2015-11-12,35,3499.64997866,0.12785714364285714,0.35714285714285715,3
Cardio Equipment,2015-11-13,59,5619.44995124,0.0945000004,0.7,4
Cardio Equipment,2015-11-14,14,1399.85997766,0.05333333266666667,0.5,5
Cardio Equipment,2015-11-15,22,2059.80001068,0.0787500005,0.25,6
Cardio Equipment,2015-11-16,47,4699.5299606,0.06222222205555556,0.4444444444444444,0
Cardio Equipment,2015-11-17,30,2999.70001976,0.142222225,0.4444444444444444,1
Cardio Equipment,2015-11-18,53,5299.47002416,0.09500000014285714,0.7857142857142857,2
Cardio Equipment,2015-11-19,46,4599.53999332,0.14571428664285715,0.5,3
Cardio Equipment,2015-11-20,38,3729.62997434,0.12066666720000001,0.5333333333333333,4
Cardio Equipment,2015-11-21,48,4659.53997016,0.05499999977777778,0.5,5
Cardio Equipment,2015-11-22,22,2199.7800216,0.09888888866666666,0.6666666666666666,6
Cardio Equipment,2015-11-23,53,5299.4700163,0.1143750015,0.4375,0
Cardio Equipment,2015-11-24,26,2599.73999788,0.11222222222222222,0.5555555555555556,1
Cardio Equipment,2015-11-25,36,3529.6499709600002,0.12615384576923078,0.5384615384615384,2
Cardio Equipment,2015-11-26,36,3599.64002982,0.054545455181818185,0.5454545454545454,3
Cardio Equipment,2015-11-27,40,3999.5999983,0.1300000009375,0.375,4
Cardio Equipment,2015-11-28,50,4999.49996198,0.0862499998125,0.375,5
Cardio Equipment,2015-11-29,46,4459.5600127200005,0.10800000039999999,0.7333333333333333,6
Cardio Equipment,2015-11-30,15,1499.85001366,0.1440000026,0.2,0
Cardio Equipment,2015-12-01,44,4399.5600051,0.08500000025,0.6875,1
Cardio Equipment,2015-12-02,40,3999.59999074,0.10599999986666668,0.6,2
Cardio Equipment,2015-12-03,31,3099.69000232,0.09272727436363636,0.36363636363636365,3
Cardio Equipment,2015-12-04,34,3399.66002646,0.0980000006,0.6,4
Cardio Equipment,2015-12-05,39,3899.60996994,0.0981250003125,0.3125,5
Cardio Equipment,2015-12-06,36,3319.67996976,0.14461538561538462,0.38461538461538464,6
Cardio Equipment,2015-12-07,57,5699.42995476,0.088750000625,0.6875,0
Cardio Equipment,2015-12-08,27,2699.72998052,0.08888888977777779,0.5555555555555556,1
Cardio Equipment,2015-12-09,42,3639.6600189,0.11181818081818182,0.36363636363636365,2
Cardio Equipment,2015-12-10,27,2699.72995768,0.0860000003,0.6,3
Cardio Equipment,2015-12-11,44,4399.55996702,0.10066666706666667,0.4666666666666667,4
Cardio Equipment,2015-12-12,49,4899.50996414,0.105625000875,0.5,5
Cardio Equipment,2015-12-13,47,4699.52997596,0.11571428607142857,0.5,6
Cardio Equipment,2015-12-14,36,3599.64002982,0.08454545454545453,0.36363636363636365,0
Cardio Equipment,2015-12-15,47,4699.5300141200005,0.12153846184615384,0.6923076923076923,1
Cardio Equipment,2015-12-16,57,5699.43003832,0.08823529488235293,0.5294117647058824,2
Cardio Equipment,2015-12-17,22,1989.8099975,0.10714285800000001,0.5714285714285714,3
Cardio Equipment,2015-12-18,27,2699.72997296,0.07624999975,0.625,4
Cardio Equipment,2015-12-19,35,3499.64997854,0.08928571478571427,0.6428571428571429,5
Cardio Equipment,2015-12-20,22,2199.7799989,0.1360000018,0.4,6
Cardio Equipment,2015-12-21,32,2989.7099610200003,0.09818181754545453,0.36363636363636365,0
Cardio Equipment,2015-12-22,54,5399.46003712,0.1193750013125,0.6875,1
Cardio Equipment,2015-12-23,39,3899.6099854,0.07363636354545454,0.5454545454545454,2
Cardio Equipment,2015-12-24,16,1599.83997356,0.06600000079999999,0.4,3
Cardio Equipment,2015-12-25,31,3099.69002526,0.06777777811111112,0.3333333333333333,4
Cardio Equipment,2015-12-26,40,3999.6000366,0.0749999999,0.4,5
Cardio Equipment,2015-12-27,39,3899.60997768,0.15857143071428573,0.5,6
Cardio Equipment,2015-12-28,30,2999.69995112,0.137499999,0.5,0
Cardio Equipment,2015-12-29,49,4479.56998458,0.09066666806666666,0.6666666666666666,1
Cardio Equipment,2015-12-30,33,3299.66999038,0.08076923076923077,0.6923076923076923,2
Cardio Equipment,2015-12-31,36,3599.63999178,0.06083333341666667,0.25,3
Cardio Equipment,2016-01-01,48,4799.52000412,0.117500000875,0.375,4
Cardio Equipment,2016-01-02,29,2899.70999122,0.1000000005,0.75,5
Cardio Equipment,2016-01-03,53,5299.46998592,0.12882353105882352,0.6470588235294118,6
Cardio Equipment,2016-01-04,25,2499.75000766,0.11999999900000001,0.2857142857142857,0
Cardio Equipment,2016-01-05,42,3919.61999524,0.08153846184615385,0.6923076923076923,1
Cardio Equipment,2016-01-06,33,3019.70995328,0.05615384538461539,0.6153846153846154,2
Cardio Equipment,2016-01-07,42,3849.6300201,0.09363636472727271,0.2727272727272727,3
Cardio Equipment,2016-01-08,46,4599.54000832,0.103750000625,0.875,4
Cardio Equipment,2016-01-09,45,4149.60000612,0.09230769223076923,0.6923076923076923,5
Cardio Equipment,2016-01-10,38,3519.66000362,0.1441666685,0.5833333333333334,6
Cardio Equipment,2016-01-11,42,4199.58000182,0.12230769384615384,0.5384615384615384,0
Cardio Equipment,2016-01-12,26,2599.73998266,0.1049999975,0.375,1
Cardio Equipment,2016-01-13,56,5599.44000236,0.0890000006,0.7,2
Cardio Equipment,2016-01-14,49,4899.51007062,0.08500000014285715,0.8571428571428571,3
Cardio Equipment,2016-01-15,15,1499.84998316,0.05833333333333333,0.3333333333333333,4
Cardio Equipment,2016-01-16,57,5699.42999274,0.0822222231111111,0.4444444444444444,5
Cardio Equipment,2016-01-17,40,3999.59999082,0.16000000123076924,0.6153846153846154,6
Cardio Equipment,2016-01-18,32,3199.67997742,0.13000000172727272,0.45454545454545453,0
Cardio Equipment,2016-01-19,52,5199.48002624,0.104374999,0.5625,1
Cardio Equipment,2016-01-20,37,3699.62999726,0.10636363727272728,0.6363636363636364,2
Cardio Equipment,2016-01-21,24,2189.78998558,0.0820000013,0.7,3
Cardio Equipment,2016-01-22,40,3999.59997546,0.06352941176470589,0.5882352941176471,4
Cardio Equipment,2016-01-23,34,3399.66000356,0.1407142865,0.42857142857142855,5
Cardio Equipment,2016-01-24,30,2999.69995878,0.1141666665,0.4166666666666667,6
Cardio Equipment,2016-01-25,35,3499.64997854,0.10500000157142857,0.6428571428571429,0
Cardio Equipment,2016-01-26,51,5099.49002064,0.07235294070588236,0.6470588235294118,1
Cardio Equipment,2016-01-27,38,3449.66998282,0.09769230815384616,0.6153846153846154,2
Cardio Equipment,2016-01-28,36,3599.63999178,0.11916666833333334,0.4166666666666667,3
Cardio Equipment,2016-01-29,24,2399.76000216,0.13285714328571427,0.5714285714285714,4
Cardio Equipment,2016-01-30,57,5699.43000036,0.09062500075,0.5625,5
Cardio Equipment,2016-01-31,26,2599.74002064,0.08699999900000001,0.6,6
Cardio Equipment,2016-02-01,26,2599.74000536,0.08250000041666666,0.75,0
Cardio Equipment,2016-02-02,31,3029.70000448,0.06916666725,0.8333333333333334,1
Cardio Equipment,2016-02-03,28,2799.72000122,0.11888888966666666,0.5555555555555556,2
Cardio Equipment,2016-02-04,54,5399.46002184,0.1427777788888889,0.5,3
Cardio Equipment,2016-02-05,57,5069.51996618,0.12052631647368423,0.631578947368421,4
Cardio Equipment,2016-02-06,30,2999.69998928,0.08181818181818182,0.7272727272727273,5
Cardio Equipment,2016-02-07,22,2129.78995518,0.0519999997,0.6,6
Cardio Equipment,2016-02-08,21,2099.7899932,0.14428571457142855,0.8571428571428571,0
Cardio Equipment,2016-02-09,35,3499.6499938,0.09818181818181819,0.45454545454545453,1
Cardio Equipment,2016-02-10,33,3299.66996772,0.09454545563636363,0.7272727272727273,2
Cardio Equipment,2016-02-11,38,3799.62000256,0.08692307723076922,0.5384615384615384,3
Cardio Equipment,2016-02-12,24,2119.79998772,0.09777777866666666,0.4444444444444444,4
Cardio Equipment,2016-02-13,24,2399.75997924,0.1120000006,0.4,5
Cardio Equipment,2016-02-14,27,2699.73001846,0.13666666644444445,0.5555555555555556,6
Cardio Equipment,2016-02-15,22,1919.81999202,0.12444444511111111,0.2222222222222222,0
Cardio Equipment,2016-02-16,32,3199.67998498,0.08333333425,0.6666666666666666,1
Cardio Equipment,2016-02-17,36,3249.69000998,0.09916666683333335,0.3333333333333333,2
Cardio Equipment,2016-02-18,39,3899.60995492,0.05153846161538462,0.6923076923076923,3
Cardio Equipment,2016-02-19,43,4089.6000136800003,0.10714285800000001,0.5714285714285714,4
Cardio Equipment,2016-02-20,48,4309.5900267,0.11428571514285714,0.5714285714285714,5
Cardio Equipment,2016-02-21,41,4099.59001142,0.13357142885714285,0.2857142857142857,6
Cardio Equipment,2016-02-22,54,5399.46005996,0.10266666786666666,0.8,0
Cardio Equipment,2016-02-23,14,1399.86000052,0.12499999983333333,0.16666666666666666,1
Cardio Equipment,2016-02-24,33,3299.66998302,0.1279999998,0.5,2
Cardio Equipment,2016-02-25,29,2899.71000662,0.0969999998,0.6,3
Cardio Equipment,2016-02-26,56,5389.46998602,0.05823529464705883,0.5294117647058824,4
Cardio Equipment,2016-02-27,27,2699.72998034,0.06250000066666667,0.5833333333333334,5
Cardio Equipment,2016-02-28,40,3999.59999848,0.122307693,0.46153846153846156,6
Cardio Equipment,2016-02-29,80,7999.20008056,0.12521739226086956,0.6956521739130435,0
Cardio Equipment,2016-03-01,25,2499.7499999,0.109999999375,0.625,1
Cardio Equipment,2016-03-02,34,3399.6599885,0.11555555711111112,0.5555555555555556,2
Cardio Equipment,2016-03-03,44,4259.58000938,0.07333333286666667,0.2,3
Cardio Equipment,2016-03-04,36,3599.6399765,0.09071428607142858,0.42857142857142855,4
Cardio Equipment,2016-03-05,28,2799.7200088600002,0.05625,0.875,5
Cardio Equipment,2016-03-06,40,3789.6300276800002,0.1438461563846154,0.6153846153846154,6
Cardio Equipment,2016-03-07,39,3829.61997994,0.10357142864285715,0.6428571428571429,0
Cardio Equipment,2016-03-08,27,2209.79998006,0.1310000016,0.5,1
Cardio Equipment,2016-03-09,48,4799.52001942,0.1173333336,0.6666666666666666,2
Cardio Equipment,2016-03-10,20,1999.80001066,0.09500000266666665,1.0,3
Cardio Equipment,2016-03-11,17,1699.83000172,0.06714285557142857,0.8571428571428571,4
Cardio Equipment,2016-03-12,34,3399.66001126,0.0589999998,0.6,5
Cardio Equipment,2016-03-13,20,1999.79997232,0.13200000169999998,0.6,6
Cardio Equipment,2016-03-14,23,1949.81998438,0.07666666666666666,0.5555555555555556,0
Cardio Equipment,2016-03-15,57,5699.42999272,0.12058823647058825,0.7647058823529411,1
Cardio Equipment,2016-03-16,43,4299.56998436,0.090714285,0.21428571428571427,2
Cardio Equipment,2016-03-17,44,4399.55993652,0.074375000125,0.375,3
